X,Y,Z,Scat_Angle,DoCA
-53.0913,142.719,-98.6553,-0.0458337,0.0520783
-50.2795,104.635,-101.743,0.0188936,0.0808951
-64.6735,112.75,-107.381,-0.0131869,0.30367
-50.0892,140.448,-101.705,-0.000651816,0.0102872
-50.1451,121.1,-97.5533,-0.0115662,0.0338632
-97.4797,117.681,-101.535,0.0232734,1.248
-80.6715,140.773,-118.138,-0.000594554,0.129443
-75.0166,125.016,-113.483,0.0304823,0.00846333
-58.7896,142.881,-92.6099,0.0942488,0.00398052
-73.0207,137.592,-96.2519,-0.0206542,2.12219
-72.2748,119.314,-90.1033,-0.0814765,1.10912
-68.5423,124.412,-101.666,-0.00254874,5.16006
-52.3396,130.394,-90.9079,-0.0238093,0.0221753
-50.2529,127.614,-93.2694,-0.00273956,0.208054
-91.6481,148.74,-98.2936,-0.014455,2.11394
-88.7991,103.032,-125.699,0.00786036,1.20978
-81.1423,141.493,-103.193,0.040066,4.12733
-77.1119,107.085,-90.2438,-0.0608089,4.0833
-50.3686,149.939,-96.9612,0.00163068,0.013684
-58.4375,121.87,-95.6528,0.00164429,0.0445661
-72.228,113.686,-106.62,0.0491906,1.54132
-51.9484,145.393,-94.9846,0.00327415,0.000624618
-60.8771,131.025,-102.652,-0.00382393,0.0260899
-74.6504,130.094,-115.236,-0.00960045,0.422544
-57.1883,135.666,-96.3906,-0.0391731,0.202402
-51.9336,143.89,-100.726,-0.0126482,0.0213606
-50.2913,103.614,-91.8831,0.0119936,0.0723017
-53.7623,132.325,-101.426,0.000903134,0.00783911
-64.5954,138.795,-94.3343,0.00384199,0.444985
-68.8272,135.67,-107.078,-0.00802706,0.28387
-59.7593,144.108,-102.405,-0.04162,0.0948932
-53.1003,107.118,-99.9158,-0.00186397,0.00151186
-51.0603,134.211,-99.484,0.00160792,0.0518868
-55.9848,144.924,-97.3533,-0.00262549,0.00705533
-70.2206,115.873,-111.774,0.0125545,5.1898
-98.04,148.689,-115.809,0.00914621,0.429278
-50.7026,100.237,-99.3109,0.00549098,0.0244166
-73.1044,148.934,-102.432,-0.076212,2.01047
-52.9421,132.278,-98.386,-0.00413572,0.00591842
-50.9575,135.229,-105.859,-0.00278556,0.355485
-73.8366,132.914,-97.3767,0.0316132,1.96303
-77.5739,136.217,-95.8777,0.180005,25.9105
-51.8902,147.476,-103.294,-0.0827391,14.8776
-52.2873,135.109,-90.1583,0.00461336,0.132274
-73.0972,132.07,-128.328,0.0211466,1.31062
-51.1914,118.359,-94.8844,-0.0153034,0.0649256
-73.2677,110.333,-109.793,-0.025691,2.23151
-52.4725,118.502,-102.697,-0.0101596,0.0198893
106.552,-169.382,160.535,-0.006195,2.16924
104.242,-170.995,164.513,-0.0153949,1.09658
139.24,-175.632,162.534,0.041996,5.52638
115.815,-154.045,137.022,0.000566111,0.0094778
117.549,-199.486,152.434,0.0100173,0.374233
143.356,-183.548,163.017,0.0158528,1.55023
122.84,-172.738,179.773,0.00244106,1.03504
105.229,-168.718,150.719,-0.0202512,9.14668
144.671,-182.44,150.029,-0.00693883,10.1545
123.85,-162.879,157.268,-0.00725005,0.940079
106.874,-180.45,177.285,0.0549952,58.339
111.49,-154.429,137.556,0.00453769,0.644618
137.264,-183.633,173.208,-0.0414991,0.799305
116.436,-178.035,173.133,-0.0185056,1.69078
139.27,-189.897,153.282,0.00897159,0.99898
144.64,-156.198,150.608,0.015588,3.76429
107.846,-195.573,147.893,0.000556556,0.31467
104.762,-192.414,148.37,0.0111402,4.20115
-49.7278,-118.393,74.5768,0.00308797,0.00954383
-49.9232,-128.669,72.7163,-0.00113896,0.000411996
-47.5303,-135.51,88.5348,-0.000820309,0.0712118
-49.596,-102.666,54.5604,0.00385459,0.00791296
-48.9855,-131.202,65.7288,-0.000906653,0.000895101
-49.4861,-127.794,85.9479,-0.0185061,0.191008
-43.6662,-124.482,74.3957,0.000722855,0.00684071
-48.8916,-123.255,58.0918,-0.00588548,0.05443
-44.88,-106.678,63.3562,-0.00129866,0.0440388
-47.6806,-139.733,60.965,0.00190196,0.00262463
-48.3819,-139.03,85.8127,-0.00228096,0.115708
-49.5065,-138.084,74.7624,0.0059643,0.00697702
-49.3227,-103.507,71.164,-0.015082,0.00949477
-49.7757,-123.363,68.9755,0.00385799,0.0123345
-48.3035,-115.712,46.5721,-0.00188732,0.0170121
-48.5616,-113.503,59.9462,-0.0100905,0.289174
-49.8981,-125.968,79.4869,-0.00154055,0.00553153
-49.8329,-115.616,68.4025,0.00199605,0.00117819
-46.6138,-130.613,67.2065,0.0018295,0.0784389
-49.6076,-120.705,65.6287,-0.00134508,0.0282221
-49.6102,-109.93,65.0421,0.000339208,0.00349892
183.825,-243.395,126.13,-0.00111533,0.218067
154.548,-225.71,133.987,-0.000896819,0.215785
171.906,-245.758,112.347,-0.00369488,4.67414
190.309,-222.256,112.806,0.0136778,6.73354
176.455,-239.728,90.59,0.00977168,1.93231
181.837,-235.246,116.496,-0.0255239,0.276814
199.391,-249.57,98.3629,-0.00278807,0.0271629
173.087,-249.06,103.265,-0.00104866,0.0445841
170.504,-203.602,119.361,-0.000337059,0.0186826
193.449,-249.441,96.372,-0.00290199,0.0450114
169.125,-219.346,98.5013,0.00165467,0.0146514
152.451,-245.194,132.886,-0.000657539,0.0162058
159.357,-238.088,110.122,0.00638673,1.39314
182.979,-244.916,113.028,-0.106727,3.71627
181.05,-223.005,102.775,-0.00956605,0.311875
168.78,-248.795,105.024,0.000376489,0.0218908
164.516,-212.753,92.5,0.0062666,0.325295
189.715,-214.354,128.711,-0.0126,1.00079
197.203,-223.934,98.8119,0.0450144,10.4757
178.964,-229.516,131.786,0.00146696,4.51548
154.169,-202.384,91.4719,0.0302578,1.66602
186.227,-249.902,95.4063,0.00395135,0.000477167
187.367,-223.929,133.553,0.0487721,0.89257
172.875,-206.182,90.3815,-0.00505098,1.33259
163.904,-202.468,109.3,0.102416,4.30374
105.848,-142.994,-105.316,-0.0160328,0.675998
114.863,-123.613,-123.974,0.0884185,1.6753
142.203,-137.729,-122.287,0.0953523,0.580851
102.889,-101.278,-96.7682,0.00054849,0.239019
134.634,-145.669,-91.0097,-0.0315118,0.310732
113.096,-133.579,-121.654,-0.0354116,8.74786
125.984,-144.138,-111.428,0.0705366,5.54034
132.658,-149.981,-108.131,-0.0494146,4.16041
139.062,-122.566,-90.341,0.0288497,0.532752
130.906,-118.838,-108.682,0.0476556,1.4244
140.669,-129.801,-103.375,-0.00379327,3.91819
147.27,-101.395,-94.344,-0.356621,4.04608
135.911,-104.707,-112.808,-0.01216,0.423986
102.858,-128.326,-104.308,-0.00464665,0.557313
138.289,-130.098,-101.667,0.00132904,0.0430175
116.047,-117.561,-108.953,0.00855563,1.22422
104.989,-147.661,-94.1933,-0.0377495,5.56678
146.632,-127.218,-121.015,0.00602212,0.930782
126.741,-118.851,-95.8416,0.0653346,6.3949
147.705,-140.459,-92.6102,-0.0227145,2.38858
106.948,-125.755,-103.038,-0.00672644,0.235613
103.99,-131.087,-131.642,0.00828115,1.65592
121.575,-127.802,-94.1249,-0.0023428,0.504992
123.865,-114.013,-113.041,0.0126621,0.892046
131.038,-128.017,-112.508,-0.00523013,1.74001
124.721,-130.547,-97.9106,-0.0679305,2.10569
124.366,-140.23,-106.463,0.024544,15.7815
144.171,-148.059,-104.649,0.165852,9.98329
127.189,-120.801,-124.059,-0.0530051,1.62339
100.763,-134.956,-120.919,-0.0718134,4.44676
116.129,-121.394,-95.7016,0.00963953,1.51307
117.964,-114.39,-90.6249,0.0683439,0.908975
102.486,-149.594,-103.818,0.040539,2.54632
144.579,-134.336,-109.176,-0.0142821,0.726303
130.532,-131.157,-91.6306,-0.0114311,3.58898
126.981,-146.308,-101.776,-0.0190836,2.81597
132.121,-148.039,-110.571,-0.213514,2.32191
139.285,-126.799,-131.584,-0.00141536,0.861205
111.556,-146.518,-103.947,0.0558568,8.14246
121.885,-144.909,-101.197,-0.00779351,1.16268
115.237,-109.777,-113.904,0.000771849,1.76565
105.497,-108.188,-109.027,-0.0362436,0.936756
144.248,-122.845,-120.67,-0.0183107,6.60734
104.659,-142.561,-97.1181,-0.0281982,4.53963
149.664,-121.332,-131.199,-0.0501547,6.31282
109.931,-114.583,-111.469,0.0132946,2.25434
139.832,-143.433,-100.879,-0.0471211,0.833573
131.034,-135.658,-99.3075,-0.00163688,0.797968
129.354,-147.76,-90.3168,-0.133274,8.62722
111.093,-112.822,-102.957,-0.00141568,2.44149
141.414,-106.715,-120.022,-0.0786899,6.48579
117.953,-114.881,-113.328,-0.0071136,0.238849
139.61,-104.625,-111.213,-0.0285996,3.67408
131.065,-108.567,-91.7703,0.00461364,0.213873
127.617,-114.204,-91.6116,-0.000739237,0.0126834
125.112,-110.743,-107.639,-0.00859558,0.291804
149.499,-139.305,-129.483,-0.0943621,8.75523
108.203,-142.463,-90.9618,-0.174707,30.4033
69.1852,-249.799,93.2556,0.0265799,0.0124996
51.1291,-234.351,99.4072,-0.00923763,0.235314
94.3061,-213.772,105.03,0.0269245,0.30047
50.9441,-221.948,97.1473,0.00587325,0.0136961
66.4568,-214.638,119.885,0.00549648,0.0237008
50.4356,-236.566,92.0537,-0.000729628,0.0392751
58.8938,-211.614,106.657,0.0160279,3.46364
88.3283,-241.373,117.669,-0.00900113,0.342395
55.6864,-246.53,110.319,-0.00201687,0.0561392
58.9152,-242.029,97.5637,-0.00770606,0.437134
63.5765,-212.328,101.264,0.00162141,1.27943
75.2838,-231.479,91.615,-0.0072125,0.161064
83.8214,-234.807,102.935,0.0122773,2.79027
86.6623,-232.899,129.408,0.000762825,0.103663
99.9899,-249.375,90.3855,0.0247248,0.0806573
76.1074,-235.047,121.974,0.0471801,2.86742
86.7503,-220.146,124.134,-0.0108847,1.16743
50.4833,-248.549,98.9388,0.00255958,0.046157
83.5699,-208.886,112.524,0.0932932,5.94783
85.169,-242.307,120.953,-0.0667997,1.86654
78.8078,-217.431,94.4076,0.031841,2.73484
92.1468,-236.622,93.451,0.00693573,8.01966
66.0392,-225.834,100.365,-0.00431428,0.0986118
52.4194,-228.568,90.1023,0.0121029,0.0378741
75.3583,-202.786,113.207,-0.00720487,0.350216
50.0021,-236.82,95.4507,0.00318072,0.00123793
50.1494,-218.516,99.8242,0.0198766,0.0206399
91.5832,-249.517,95.7752,-0.00352379,0.0136486
79.1916,-210.496,116.845,-0.00297003,0.53206
80.861,-209.924,106.963,-0.000634992,0.0340535
61.2817,-248.798,90.0353,-0.0806672,3.95266
72.5314,-247.555,105.512,-0.00637191,0.0232448
53.9479,-249.801,93.5122,0.0211446,0.0209721
81.631,-220.629,102.765,0.0137586,0.0741501
71.2122,-232.702,126.617,-0.00311362,0.117176
58.2298,-248.728,94.8369,0.00257278,0.00178341
64.4087,-249.15,92.9302,-0.00195863,0.0138263
59.8008,-229.649,105.47,0.0149394,1.3345
50.0832,-225.829,91.1651,0.00462409,0.0245478
84.5322,-225.395,129.676,-0.00089667,1.82637
94.4699,-227.07,125.556,-0.0121545,0.96695
-228.778,210.931,-153.542,-0.00560446,6.407
-220.188,243.685,-175.635,-0.0302831,4.52359
-228.719,215.791,-174.38,0.00254869,0.990362
-217.62,219.167,-141.332,-0.0206901,2.06451
-213.583,247.428,-141.352,-0.0145547,4.73571
-220.514,227.533,-169.365,-0.0276187,2.66168
-225.635,221.995,-138.618,0.0607348,6.66248
-208.543,206.264,-142.869,-0.0657186,4.04517
-238.722,210.166,-160.049,0.0110446,0.594552
-217.352,230.713,-144.295,-0.0332937,2.24351
-235.103,200.459,-135.565,0.00110469,0.0356326
-228.611,208.61,-136.719,0.00528526,0.58916
-235.91,233.514,-173.733,0.0915089,40.2299
-234.632,202.296,-156.31,-0.00322288,0.336958
-214.691,202.343,-138.673,-0.174762,14.7006
-217.585,224.538,-143.957,-0.00216509,0.338852
-201.56,212.503,-171.687,0.00258048,1.59335
-206.949,204.302,-145.269,-0.142555,3.27041
-210.091,245.868,-174.939,0.00666084,0.0756626
-216.263,222.593,-166.278,0.223516,9.30647
-210.534,237.254,-161.025,-0.00947133,0.861452
-200.114,223.303,-149.697,-0.00837819,0.139006
-207.757,211.903,-167.939,-0.0050125,10.2761
-214.686,221.871,-172.076,-0.032421,1.16641
-203.817,239.155,-146.507,0.016426,0.863554
237.204,-49.8944,53.4286,0.00451721,0.823253
234.59,-49.7547,79.9168,-0.00035858,0.0447573
231.792,-49.8299,85.5733,0.00169899,0.0101326
218.542,-49.1216,78.3678,0.000661847,0.0913978
238.06,-49.9738,69.6472,0.00232921,0.0259684
249.543,-49.6215,75.463,0.00492604,0.0212469
237.261,-42.6414,85.4506,-0.00702081,2.31347
209.304,-48.6139,48.7431,0.00123599,0.0584465
202.895,-48.8059,60.5451,-0.00109451,0.0761754
233.965,-49.8715,85.8285,-0.0285899,0.0338675
236.554,-49.7538,88.1693,-0.0147848,0.0125303
224.246,-49.6268,85.435,-0.00776685,0.0215231
229.944,-48.5948,76.4583,-0.020203,0.064068
206.163,-47.8315,71.1814,0.00246476,0.10802
236.552,-49.7915,68.9145,-0.00594885,0.0272634
239.82,-44.6567,65.3309,0.00415069,0.544794
212.062,-45.7853,88.1598,0.00188513,0.00605172
204.632,-35.8705,83.2187,-0.0965398,4.19944
116.495,48.6092,88.6833,-0.00441315,0.0299192
103.58,47.1192,75.6678,0.000351453,0.00121807
136.946,48.9474,78.9175,-0.00584488,0.139162
137.296,49.7068,68.875,0.0017157,0.00439609
149.808,49.8967,75.288,0.00548702,0.00494448
127.193,49.7881,87.0179,-0.0153681,0.0966017
117.263,49.3094,74.2905,-0.0044417,0.0499611
128.964,49.2649,82.7743,-0.00416281,0.00246524
104.017,49.1518,49.6049,0.000639011,0.0091454
142.404,48.8315,89.2525,-0.000699787,1.37666E-05
144.029,48.6197,58.1488,-0.00164695,0.0442559
111.148,49.8957,86.9648,0.0211889,0.0140323
109.695,49.9649,78.4289,0.0120865,0.0827719
110.539,45.3435,62.9765,0.0108197,0.0469515
133.653,49.8554,87.5234,-0.00847737,0.00966307
142.005,47.1723,57.3598,0.0168265,0.524818
115.507,47.9087,53.3607,-0.00763178,0.944023
128.988,47.7492,75.9277,-0.00105825,8.73875E-05
121.177,49.647,84.1477,-0.00590865,0.00138393
129.279,48.0222,86.7406,0.00129432,0.283608
149.604,49.8639,70.2184,-0.00320375,0.186343
109.22,49.2005,77.8996,0.00353329,0.00766914
141.377,49.1098,80.123,0.00080732,0.0241761
143.936,49.954,47.1896,-0.00715352,0.131356
109.78,49.5207,73.0585,0.00447054,0.0557546
148.938,48.911,83.1411,-0.000486635,0.00337319
-49.9192,-80.4052,58.686,-0.00223932,0.00665654
-47.1067,-76.5849,50.1699,0.00457786,0.0184639
-48.2636,-61.159,57.3971,-0.00151352,0.0386338
-49.7159,-51.5801,58.7014,0.00817872,0.0480881
-45.3233,-55.8597,68.6153,-0.000819796,0.155015
-49.9873,-82.6801,88.0047,0.00155781,0.0073471
-36.8712,-84.2093,78.2345,-0.00042397,0.309461
-40.1084,-61.4306,83.6396,-0.00393688,0.508762
-49.2422,-81.7795,76.371,-0.00443119,0.0818448
-49.4623,-82.881,45.6992,-0.00330315,0.00743295
-49.0638,-50.085,76.6926,0.022294,0.0837863
-49.1869,-74.4599,85.4297,-0.000317062,0.0064885
-47.8354,-97.9683,72.127,-0.000313328,0.00287898
-48.5802,-93.4273,67.9225,-0.000689858,0.00556815
-46.041,-67.6359,69.1237,-0.000809203,0.00674777
-49.8171,-56.2369,49.7869,0.0158908,0.00698081
-46.5988,-76.178,77.9059,-0.000626296,0.023311
-49.5315,-53.6227,72.2956,-0.00442672,0.117133
-49.7696,-68.1329,67.8246,0.0442711,0.241878
-40.8786,-67.6303,76.2009,0.00258445,0.0904761
-46.2127,-97.5298,59.7981,0.00192654,0.00614035
-130.588,-122.455,-163.835,0.00930241,0.934963
-109.258,-119.481,-137.615,-0.00995974,0.19103
-123.052,-131.421,-151.918,0.00601533,0.0206497
-142.042,-144.402,-135.579,0.0116063,0.413445
-149.246,-109.804,-162.566,-0.0101802,1.1448
-137.999,-145.656,-137.284,0.0209809,1.9231
-126.938,-120.651,-148.57,0.00885648,0.391668
-113.712,-138.014,-139.201,0.000456972,0.230765
-130.082,-148.68,-157.533,-0.00649213,0.6262
-131.981,-149.818,-145.662,0.00103074,1.12538
-139.812,-105.655,-172.072,0.00739015,0.440929
-129.073,-102.538,-135.007,0.0375977,1.75907
-110.991,-132.388,-167.634,0.00306617,0.401482
-122.618,-126.003,-155.051,-0.00030556,0.0100987
-114.839,-118.542,-161.855,-0.00239684,0.335301
-116.527,-124.25,-139.956,-0.00348168,0.505691
-112.659,-123.273,-147.081,-0.00278585,0.155108
-110.547,-133.735,-179.527,0.00203753,0.184881
-129.393,-145.191,-158.775,-0.000617459,0.0104196
-133.896,-102.421,-153.231,0.000770651,0.0616287
-136.723,-146.387,-152.025,-0.00306215,1.20196
-130.64,-136.825,-137.396,-0.000375556,0.368429
-141.12,-100.276,-142.618,-0.00542588,0.115697
-172.137,-219.352,-143.516,-0.0023074,0.275605
-152.336,-214.182,-158.68,0.00125789,0.0204465
-183.251,-215.601,-163.816,-0.00902785,0.467271
-185.555,-219.558,-167.013,-0.0336824,3.03478
-173.915,-220.193,-137.158,0.00169476,0.12402
-150.638,-209.387,-161.915,0.0016528,0.0874345
-165.462,-201.485,-157.434,-0.000341233,0.176002
-159.735,-244.566,-162.63,0.00486439,0.357058
-194.156,-212.017,-176.724,-0.000914257,0.105175
-189.019,-201.635,-143.909,-0.00501196,0.118701
-196.709,-204.387,-159.67,0.022933,1.06674
-154.953,-208.509,-164.38,0.000963637,1.93817
-177.031,-210.57,-154.014,0.000617152,0.071763
-157.845,-234.517,-167.095,0.0105872,0.227352
-174.954,-221.725,-139.43,-0.000863625,0.884174
-172.002,-210.371,-159.59,-0.00108659,0.184876
-151.333,-241.766,-144.337,0.00631088,3.25243
-179.053,-240.558,-138.093,0.000792963,0.200435
74.9748,128.786,-175.86,-0.02163,0.695242
76.7892,107.75,-153.427,0.00210533,0.250233
76.0038,131.938,-136.303,-0.0278318,0.227905
78.4732,147.7,-148.246,-0.0145337,0.543906
85.7614,136.532,-138.989,-0.00345332,0.189139
58.8398,133.272,-151.828,-0.00100477,3.39848
90.3075,128.08,-178.083,0.00870236,1.37146
63.2019,116.66,-157.693,0.00975549,0.0534771
74.0336,128.173,-139.702,-0.00545403,0.0841391
65.1936,109.862,-141.696,-0.0360181,5.64419
92.3324,131.206,-156.797,0.00551821,1.36408
97.5582,124.614,-153.891,0.0406175,0.45065
99.3457,117.289,-141.545,0.00430778,0.0428546
85.3995,134.422,-162.619,-0.000342936,0.187971
84.4087,145.761,-138.819,0.00389417,0.095105
73.0293,125.494,-160.952,-0.00563781,1.20425
54.198,132.709,-140.054,-0.0219039,2.0483
55.9128,118.276,-140.257,0.0142866,0.115163
70.7398,103.766,-154.319,-0.0099209,0.719675
65.3876,124.301,-141.196,0.0215567,5.90692
-130.89,-150.165,122.18,0.0181676,2.37804
-144.874,-168.077,100.962,-0.0222975,1.33785
-144.68,-184.307,110.987,0.00357616,0.536888
-111.459,-176.441,109.185,-0.00891924,0.532111
-139.378,-184.128,92.1006,-0.0219856,1.18175
-131.021,-182.237,93.0731,0.00170678,0.101343
-124.145,-184.328,101.433,0.00401789,0.261337
-108.655,-189.933,112.307,0.0509178,3.7763
-103.198,-199.968,91.985,0.0179948,2.43297
-132.743,-178.792,101.076,-0.00713324,1.31506
-115.099,-180.252,98.9909,0.00069902,0.0278025
-103.361,-189.502,97.8588,0.0072261,0.271745
-100.136,-190.682,103.073,-0.0232068,0.458125
-130.238,-192.898,123.719,0.0119657,3.50004
-119.229,-170.429,103.12,-0.0700782,0.492294
-112.659,-190.014,103.278,0.0227769,0.724692
-105.914,-169.375,93.9607,0.00213329,0.0933933
-148.315,-158.475,113.348,-0.00240209,0.750559
-135.338,-198.642,106.74,-0.00148734,0.244431
-124.584,-184.301,121.121,-0.00788381,0.549582
-102.641,-173.579,118.204,0.00354175,0.63311
-119.334,-172.036,108.805,-0.0233011,2.14089
-125.018,-178.053,132.472,-0.000688931,0.209349
-115.046,-176.996,99.2414,0.00174053,0.0375939
-139.635,-185.566,100.752,0.00132357,0.361432
-133.689,-156.746,105.429,-0.0222851,0.138776
-105.128,-189.33,106.739,0.00273256,0.197301
-141.856,-167.286,120.609,-0.000535857,0.196382
64.8927,-212.137,-158.146,-0.0023819,1.93236
83.2979,-203.99,-163.754,0.00396066,0.797306
66.252,-220.805,-141.758,-0.00602806,0.0530581
88.0537,-229.952,-176.328,0.00892681,0.732419
74.3581,-227.593,-159.779,-0.00119004,1.09213
76.4834,-209.382,-135.345,-0.00939417,1.98014
83.076,-249.528,-136.269,0.00211002,0.616628
67.4722,-217.23,-168.307,0.00209934,0.476202
59.5307,-223.909,-177.65,0.0251229,4.6303
89.1974,-219.119,-135.326,0.0376598,4.18075
55.4547,-209.913,-169.648,0.0209533,3.44556
83.6425,-226.164,-155.661,-0.0646022,1.42945
88.0969,-222.456,-141.66,-0.121799,2.06047
79.1114,-239.592,-150.213,0.014078,0.259788
97.3567,-218.588,-154.424,-0.0177996,1.05767
98.5834,-232.643,-139.526,-0.00418062,1.39049
82.3962,-224.791,-153.796,-0.0061146,2.35532
78.7016,-229.638,-174.273,-0.0581327,14.3361
67.0235,-217.629,-137.828,-0.00509083,0.285252
49.253,100.407,85.4264,-0.00285381,0.00666171
48.9466,115.866,88.4481,-0.000760861,0.00122497
49.8016,104.304,89.3245,-0.0102546,0.010218
47.3014,145.165,77.9576,-0.00423877,0.0660369
46.5466,136.049,76.0534,0.000365062,0.00670089
49.3836,112.593,63.7523,0.00147917,0.00269386
47.9181,104.328,74.091,0.0563306,0.639316
45.9917,127.576,80.357,0.00302553,0.00707184
49.4602,118.243,70.9186,0.0133798,0.0178167
48.9795,125.226,80.0826,-0.0975118,0.0745276
49.7203,108.807,79.4528,-0.00982077,0.0298663
37.5332,132.18,62.2958,0.00100128,0.0353108
49.8373,119.262,48.2735,0.00416673,0.00684883
49.4235,114.794,56.502,-0.0126679,0.130756
49.9866,115.833,75.4694,0.0027146,0.082607
49.1869,144.955,87.2992,0.000473553,0.00599438
47.5233,121.832,87.2625,-0.000372653,0.0119832
46.5203,133.627,87.4311,0.000300892,0.00142342
42.974,139.78,77.5914,-0.0113838,1.32625
-185.855,-49.5892,51.2385,0.00607449,0.0113321
-189.179,-49.8966,64.8273,-0.000521763,0.0185777
-166.76,-45.504,69.5606,-0.00275765,0.0372713
-198.228,-49.3851,85.4479,-0.000366333,0.0157684
-181.098,-48.8048,76.6654,0.000362605,0.000864698
-156.023,-43.7232,75.7191,0.00410792,0.0750731
-194.182,-49.8064,73.2496,0.00269332,0.027816
-180.731,-49.297,82.154,-0.00143172,0.0159373
-199.081,-48.7177,56.2847,0.00265981,0.01073
-161.386,-48.8382,72.7448,0.00756051,0.161832
-161.992,-49.1094,74.2259,0.000396355,0.00262674
-190.096,-31.2455,62.2476,0.000664247,1.80658
-157.756,-41.2441,46.9029,-0.000937237,0.111237
-175.664,-49.387,68.433,-0.0141483,0.0511093
-177.077,-48.1787,69.0255,0.00225781,0.00541583
-153.904,-46.1692,85.6408,0.001439,0.0251821
-173.529,-48.9149,76.2664,0.00163833,0.0125195
-185.502,-49.9139,46.0887,-0.0106685,0.18943
-175.447,-49.9343,65.0925,-0.00300506,0.0205709
-153.681,-49.9931,55.0142,-0.00569422,0.000700888
-160.686,-49.9238,65.924,0.00797852,0.0178581
-160.193,-45.9485,71.2706,0.000316031,0.0854013
-191.811,-49.9737,68.256,-0.00156791,0.000427059
-150.899,-49.917,79.3506,-0.00537478,0.036419
-151.267,-49.7364,85.1187,-0.00202732,0.00280729
-176.631,-49.5192,86.2838,-0.000469599,0.00501729
87.254,-111.822,-155.095,-0.0101454,2.16039
64.5396,-121.21,-146.437,0.00697865,0.711835
58.3616,-149.133,-138.263,0.00578737,0.22449
58.3722,-121.667,-162.48,-0.0030968,0.927144
88.95,-102.971,-137.926,0.119677,2.4617
75.7939,-120.714,-163.502,0.0487391,0.629303
77.2651,-141.554,-164.623,0.0187531,5.39356
91.3269,-131.887,-138.819,0.0163667,0.438883
98.6707,-122.978,-151.075,0.00767852,1.33016
81.2749,-102.892,-141.455,-0.0311051,0.997925
71.1118,-149.463,-161.077,-0.00302242,2.41778
75.7518,-113.831,-155.991,0.00225302,0.258121
91.4209,-141.275,-144.198,-0.00359955,0.191118
50.613,-137.486,-135.386,0.0176601,6.30056
99.498,-131.099,-139.059,-0.043564,1.67242
75.2545,-136.755,-138.119,0.0209667,4.36824
75.0651,-100.617,-139.08,-0.0253151,3.20755
67.8994,-125.758,-169.139,0.00503129,0.377926
68.0603,-123.882,-148.956,-0.0144208,2.34502
84.4954,-123.066,-164.478,0.00161037,0.254292
-247.716,49.8727,68.1169,0.0162107,0.0113308
-202.869,49.7517,59.473,0.00792227,0.081317
-207.608,49.7331,72.447,0.0284107,0.0446824
-243.966,49.852,89.473,-0.00525414,0.00945532
-246.861,16.995,85.3585,-0.00442834,0.372041
-236.511,45.7416,61.4997,-0.000346516,0.0125349
-215.659,49.9661,60.047,0.00291946,0.190182
-215.092,49.7946,54.5145,-0.00660743,0.235244
-246.325,45.3539,61.1572,0.0136361,3.71759
-225.073,49.149,49.6839,0.00125549,0.0962823
-231.647,49.9641,76.7993,-0.00887193,0.0141511
-206.197,48.1588,70.4984,0.00184152,0.0357302
-239.633,48.5473,47.0628,-0.0426209,0.0372854
-225.811,35.0633,72.683,-0.000372182,0.0578401
-237.455,49.7488,63.5873,0.0146576,0.0179384
-205.486,47.8053,89.1538,-0.000334187,0.00937168
-212.709,48.3508,87.3341,-0.00607931,0.0183375
-240.969,49.8869,70.2193,0.00126323,0.00986678
-201.925,49.8913,81.3952,0.00892063,0.00712056
-239.433,23.7455,78.5932,-0.00429757,0.169455
-240.027,49.531,72.4842,-0.00621376,0.0274824
-205.095,45.9765,82.5215,-0.00387749,0.00615876
-232.836,49.9123,79.1352,-0.0869884,0.204036
222.991,232.859,96.6193,-0.00432571,2.82881
219.582,208.061,127.052,0.0246432,0.282617
227.118,219.737,98.5541,0.000858824,1.55189
229.148,224.952,95.957,0.0139432,3.78085
227.303,202.169,106.959,-0.00115095,0.0526807
235.914,249.481,100.368,-0.00266358,0.172301
240.447,229.894,94.6142,-0.00253208,0.12217
244.855,249.95,91.321,-0.00109292,0.0441572
248.572,227.719,103.989,-0.00235289,0.0214899
212.801,241.438,95.5027,0.00746656,1.26061
247.385,249.87,100.645,-0.000808804,0.00373836
232.91,231.249,92.1775,0.00409518,0.606576
247.907,248.852,97.8658,-0.00156361,0.577736
213.963,248.236,97.7454,0.000446966,0.00774581
210.132,218.031,131.61,0.0156991,0.514472
217.619,206.966,116.66,0.00485096,0.85349
249.994,217.325,90.7626,0.058656,0.127648
242.25,246.791,96.8013,-0.00922993,0.123515
244.564,246.998,115.393,-0.0233686,0.229385
237.337,234.524,113.348,0.0228843,0.930987
243.848,223.089,117.479,-0.00206335,2.84586
221.095,226.304,117.957,0.00272983,1.03771
240.691,234.192,98.1091,-0.00407367,0.0177242
235.33,220.896,95.4447,-0.00129339,0.82087
227.746,249.69,95.3479,-0.013342,0.106709
248.889,247.138,111.984,-0.0207931,0.195239
220.34,232.884,93.5635,0.0047926,0.928352
216.507,247.905,90.0844,-0.000890043,0.00470979
237.436,213.909,105.863,-0.0135414,0.483664
241.259,226.308,92.317,0.00288651,0.041304
240.69,202.615,108.967,0.000569007,0.0366313
223.349,204.838,112.56,-0.00344749,0.631169
212.301,230.929,132.019,-0.00247603,0.368039
249.225,246.735,97.8828,-0.00315823,0.0327758
207.288,203.087,97.6223,-0.00488207,0.270135
